path,new_path,ordonnance_de_renvoi,instance,year,month,id,majoration,type_recours,test_sentence_1,sentence_1,test_sentence_2,sentence_2,personne_1,match_1,personne_2,match_2,personne_synthetic,décision,code_juridiction,nom_juridiction
../data/raw/DCA/2023/03/DCA_21VE00901_20230314.xml,../data/raw/DCA/2023/03/DCA_21VE00901_20230314.xml,False,CAA,2023,3,21VE00901,40%,plein contentieux,True,Vu la procédure suivante :Procédure contentieuse antérieure :M. et Mme C B ont demandé au tribunal administratif de Cergy-Pontoise de prononcer la réduction des cotisations supplémentaires d'impôt sur le revenu et de prélèvements sociaux auxquelles ils ont été assujettis au titre des années 2013 et 2014.,True," La société civile immobilière (SCI) Stains Ecolo dont M. C B était associé au cours de la période litigieuse, a fait l'objet d'une vérification de comptabilité portant sur la période du 1er janvier 2012 au 31 décembre 2014, à l'issue de laquelle l'administration fiscale a notifié à cette société des rappels de taxe sur la valeur ajoutée au titre de la période du 1er  janvier 2013 au 31 décembre 2014 ainsi que des rehaussements de ses bénéfices fonciers au titre des exercices clos en 2013 et 2014 et des pénalités afférentes.",P.P.,Mme C,P.M.,société,P.M.,Rejet,78,Cour administrative d'appel de Versailles
../data/raw/DCA/2023/03/DCA_21PA02781_20230315.xml,../data/raw/DCA/2023/03/DCA_21PA02781_20230315.xml,False,CAA,2023,3,21PA02781,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. et Mme A ont demandé au Tribunal administratif de Paris de prononcer la décharge des cotisations supplémentaires d'impôt sur le revenu et de contributions sociales auxquelles ils ont été assujettis au titre des années 2010, 2011 et 2012, ainsi que des pénalités correspondantes.",True," A l'issue d'une vérification de comptabilité de la société "" Nfinance Holdings Corp. "", de droit américain, dont M.",P.P.,Mme A,P.M.,société,P.M.,Rejet,75,Cour administrative d'appel de Paris
../data/raw/DCA/2023/03/DCA_21DA01906_20230302.xml,../data/raw/DCA/2023/03/DCA_21DA01906_20230302.xml,False,CAA,2023,3,21DA01906,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :Mme C E a demandé au tribunal administratif de Lille de prononcer la décharge, en droits et pénalités, des cotisations supplémentaires d'impôt sur le revenu et de prélèvements sociaux auxquelles elle a été assujettie au titre des années 2010 et 2011.",True," Mme C E a fait l'objet d'un examen contradictoire de la situation fiscale personnelle à l'issue duquel l'administration l'a assujettie, en suivant la procédure de taxation d'office prévue à l'article L. 69 du livre des procédures fiscales, à des cotisations supplémentaires d'impôt sur le revenu et de prélèvements sociaux au titre de l'année 2010 et à une cotisation supplémentaire de prélèvements sociaux au titre de l'année 2011, assorties de pénalités, à raison de revenus d'origine indéterminée.",P.P.,Mme C,P.P.,Mme C,P.P.,Satisfaction partielle,59,Cour administrative d'appel de Douai
../data/raw/DCA/2023/03/DCA_20PA02708_20230317.xml,../data/raw/DCA/2023/03/DCA_20PA02708_20230317.xml,False,CAA,2023,3,20PA02708,40%,plein contentieux,True,"Vu la procédure suivante :              Procédure contentieuse antérieure :              M. et Mme E F ont demandé au tribunal administratif de Paris la décharge des compléments d'impôt sur le revenu et de prélèvements sociaux auxquels ils ont été assujettis au titre des années 2010 et 2011, ainsi que des pénalités correspondantes.              Par jugement n° 1816851 du 11 juin 2020, le tribunal administratif de Paris a rejeté leur demande.       Procédure devant la Cour :              Par une ordonnance de renvoi n° 2013849 du 11 septembre 2020, enregistrée le jour même, la présidente de la 2ème section du tribunal administratif de Paris a transmis à la cour administrative d'appel de Paris, en application des dispositions de l'article R. 351-3 du code de justice administrative, la requête d'appel présentée par M. et Mme F le 8 août 2020.              ",True," Aux termes de l'article 1729 du code général des impôts : "" Les inexactitudes ou les omissions relevées dans une déclaration ou un acte comportant l'indication d'éléments à retenir pour l'assiette ou la liquidation de l'impôt ainsi que la restitution d'une créance de nature fiscale dont le versement a été indûment obtenu de l'Etat entraînent l'application d'une majoration de : a. 40 % en cas de manquement délibéré () "".",P.P.,Mme E,not found,not found,P.P.,Rejet,75,Cour administrative d'appel de Paris
../data/raw/DCA/2023/03/DCA_21TL22367_20230330.xml,../data/raw/DCA/2023/03/DCA_21TL22367_20230330.xml,False,CAA,2023,3,21TL22367,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. C A a demandé au tribunal administratif de Toulouse de prononcer la décharge, en droits et pénalités, de la cotisation supplémentaire de contributions sociales à laquelle il a été assujetti au titre de l'année 2013.",True," M. A fait appel du jugement du 30 mars 2021 par lequel le tribunal administratif de Toulouse a rejeté sa demande tendant à la décharge, en droits et pénalités, de la cotisation supplémentaire de contributions sociales à laquelle il a été assujetti au titre de l'année 2013.",P.P.,M. C,P.P.,M. A,P.P.,Rejet,31,Cour administrative d'appel de Toulouse
../data/raw/DCA/2023/03/DCA_20NC02212_20230316.xml,../data/raw/DCA/2023/03/DCA_20NC02212_20230316.xml,False,CAA,2023,3,20NC02212,40%,autres,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. et Mme B A ont demandé au tribunal administratif de Strasbourg de prononcer la décharge des cotisations supplémentaires d'impôt sur le revenu et de contributions sociales, ainsi que des majorations correspondantes, auxquelles ils ont été assujettis au titre des années 2010, 2011 et 2012 et de leur accorder le sursis de paiement en application de l'article L. 277 du livre des procédures fiscales.",True," M. A était l'associé, à hauteur de 49 % des parts sociales, de la SARL Bicasa France, le reste des parts étant détenu par la société Bicasa Italie.",P.P.,Mme B,P.M.,société,P.M.,Rejet,54,Cour Administrative d'Appel de Nancy
../data/raw/DCA/2023/03/DCA_21PA04408_20230317.xml,../data/raw/DCA/2023/03/DCA_21PA04408_20230317.xml,False,CAA,2023,3,21PA04408,40%,plein contentieux,True,Vu la procédure suivante :Procédure contentieuse antérieure :La société à responsabilité limitée (SARL) US Cars Technologie a demandé au tribunal administratif de Melun de lui accorder la décharge des rappels de taxe sur la valeur ajoutée portant sur la période du 1er janvier 2011 au 31 décembre 2013 et des amendes fiscales mises à sa charge.,True," La société US Cars Technologie, qui exerce une activité de vente de véhicules automobiles, a fait l'objet d'une vérification de comptabilité au titre de la période du 1er janvier 2011 au 31 décembre 2013, à l'issue de laquelle elle a été rendue destinataire, les 23 décembre 2014 et 31 juillet 2015, de deux propositions de rectification par lesquelles l'administration fiscale a mis à sa charge, notamment, des rappels de taxe sur la valeur ajoutée et des pénalités. La société US Cars Technologie relève appel du jugement du 1er juillet 2021 par lequel le tribunal administratif de Melun a rejeté sa demande de décharge de ces impositions.",P.M.,société,P.M.,société,P.M.,Rejet,75,Cour administrative d'appel de Paris
../data/raw/DCA/2023/03/DCA_20MA02776_20230316.xml,../data/raw/DCA/2023/03/DCA_20MA02776_20230316.xml,False,CAA,2023,3,20MA02776,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. et Mme C A ont demandé au tribunal administratif de Marseille de prononcer la décharge, en droits et majorations, des cotisations supplémentaires d'impôt sur le revenu et de contributions sociales auxquelles ils ont été assujettis au titre des années 2014, 2015 et 2016.",True," En conséquence des contrôles dont a fait l'objet la SASU S. A, qui exerce l'activité de maçonnerie générale, une proposition de rectification du 28 juillet 2017 a été notifiée à M.",P.P.,Mme C,P.M.,SAS,P.M.,Rejet,13,Cour administrative d'appel de Marseille
../data/raw/DCA/2023/03/DCA_22PA01720_20230331.xml,../data/raw/DCA/2023/03/DCA_22PA01720_20230331.xml,False,CAA,2023,3,22PA01720,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :La Sarl SNP a demandé au tribunal administratif de Melun la décharge, en droits et pénalités, des rappels de taxe sur la valeur ajoutée auxquels elle a été assujettie au titre de la période allant du 1er janvier 2013 au 30 novembre 2015 et des cotisations supplémentaires d'impôt sur les sociétés auxquelles elle a été assujettie au titre des exercices clos en 2013 et 2014. ",True," A l'issue de la vérification de comptabilité dont a fait l'objet la société SNP, l'administration fiscale a, par une proposition de rectification du 5 août 2016, mis à sa charge des rappels de taxe sur la valeur ajoutée au titre de la période allant du 1er janvier 2013 au 30 novembre 2015 et des cotisations supplémentaires d'impôt sur les sociétés au titre des exercices clos en 2013 et 2014. Par deux décisions du 30 janvier 2018, le directeur départemental des finances publiques de Seine-et-Marne a partiellement fait droit à la réclamation d'assiette introduite par la société SNP en matière d'impôt sur les sociétés et a rejeté la réclamation relative à la taxe sur la valeur ajoutée.",P.M.,société,P.M.,société,P.M.,Rejet,75,Cour administrative d'appel de Paris
../data/raw/DCA/2023/03/DCA_21NT02555_20230331.xml,../data/raw/DCA/2023/03/DCA_21NT02555_20230331.xml,False,CAA,2023,3,21NT02555,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. et Mme B ont demandé au tribunal administratif de Nantes de prononcer la décharge, en droits et pénalités, des cotisations supplémentaires d'impôt sur le revenu et de contributions sociales auxquelles ils ont été assujettis au titre des années 2010, 2011 et 2012 ainsi que des amendes qui leur ont été infligées en application des dispositions du IV de l'article 1736 du code général des impôts. ",True," M. et Mme B, ressortissants britanniques, dont le domicile fiscal est situé en France, ont fait l'objet d'un examen contradictoire de leur situation fiscale personnelle au titre des années 2010 à 2012 à l'issue duquel leur ont été notifiées des cotisations supplémentaires d'impôt sur le revenu selon la procédure de taxation d'office prévue à l'article L.",P.P.,Mme B,P.P.,Mme B,P.P.,Satisfaction partielle,44,Cour Administrative d'Appel de Nantes
../data/raw/DCA/2023/03/DCA_20MA00381_20230302.xml,../data/raw/DCA/2023/03/DCA_20MA00381_20230302.xml,False,CAA,2023,3,20MA00381,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :1°) La société D a demandé au tribunal administratif de Marseille de prononcer la décharge, en droits et majorations, des cotisations supplémentaires d'impôt sur les sociétés auxquelles elle a été assujettie au titre des années 2011 et 2012 et des rappels de taxe sur la valeur ajoutée qui lui ont été réclamés au titre de la période du 1er janvier 2011 au 30 novembre 2013, de condamner l'Etat à lui verser une somme de 3 000 euros en réparation des préjudices qu'elle estime avoir subis du fait de la procédure abusive mise en œuvre par l'administration fiscale et en compensation des frais qu'elle a exposés pour se défendre et de mettre à la charge de l'Etat une somme de 3 000 euros en application des dispositions de l'article L. 761-1 du code de justice administrative. ",True," M. B est gérant et associé unique de la société D, qui exerce une activité d'achat, de vente, de pose de cuisines, de salles de bains et de placards.",P.M.,société,P.M.,société,P.M.,Satisfaction partielle,13,Cour administrative d'appel de Marseille
../data/raw/DCA/2023/03/DCA_21TL02903_20230316.xml,../data/raw/DCA/2023/03/DCA_21TL02903_20230316.xml,False,CAA,2023,3,21TL02903,100%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. A B a demandé au tribunal administratif de Nîmes de prononcer la décharge, d'une part, des rappels de taxe sur la valeur ajoutée qui lui ont été réclamés au titre de la période du 1er janvier 2012 au 31 décembre 2013 et des pénalités correspondantes et, d'autre part, des cotisations supplémentaires d'impôt sur le revenu auxquelles il a été assujetti au titre des années 2012 et 2013 et des pénalités correspondantes.",True," M. B exerçait, à titre individuel, une activité de snack et de bar à chicha dans un établissement situé à Beaucaire (Gard).",P.P.,M. A,P.P.,M. B,P.P.,Rejet,31,Cour administrative d'appel de Toulouse
../data/raw/DCA/2023/03/DCA_20MA00803_20230302.xml,../data/raw/DCA/2023/03/DCA_20MA00803_20230302.xml,False,CAA,2023,3,20MA00803,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :La société C a demandé au tribunal administratif de Marseille de prononcer la décharge ou, à titre subsidiaire, la réduction, en droits et majorations, des cotisations supplémentaires d'impôt sur les sociétés auxquelles elle a été assujettie au titre des exercices 2012 et 2013 et des rappels de taxe sur la valeur ajoutée qui lui ont été réclamés au titre de la période du 1er octobre 2011 au 31 décembre 2013.",True," La société C, qui exerce l'activité de marchand de biens, a fait l'objet d'une vérification de comptabilité, à l'issue de laquelle une proposition de rectification du 31 juillet 2015 lui a été notifiée. Au terme de la procédure, elle a été assujettie à des rappels de taxe sur la valeur ajoutée au titre de la période du 1er janvier 2012 au 31 décembre 2013, assortis des intérêts de retard et des majorations prévues au a) et au c) de l'article 1729 du code général des impôts suivant les rectifications, aucune imposition supplémentaire n'ayant été mise en recouvrement en matière d'impôt sur les sociétés, compte tenu du résultat fiscal déficitaire résultant de l'application de l'article L.",P.M.,société,P.M.,société,P.M.,Rejet,13,Cour administrative d'appel de Marseille
../data/raw/DCA/2023/04/DCA_21NC00529_20230406.xml,../data/raw/DCA/2023/04/DCA_21NC00529_20230406.xml,False,CAA,2023,4,21NC00529,80%,autres,True,"Vu la procédure suivante :Procédure contentieuse antérieure :La société civile (SC) Saint-Louis a demandé au tribunal administratif de Nancy de prononcer la décharge, en droits et pénalités, des cotisations supplémentaires d'impôt sur les sociétés qui lui ont été assignées au titre des années 2013 et 2014. ",True," La SC Saint-Louis, dont les bénéfices sont imposables à l'impôt sur les sociétés à la suite de l'option régulière qu'elle a effectuée en ce sens le 18 août 1997, a pour activité la prise de participation dans des sociétés de gestion immobilière. Elle a fait l'objet d'une vérification de comptabilité ayant concerné la période du 1er janvier 2013 au 31 décembre 2014.",P.M.,société,P.M.,société,P.M.,Rejet,54,Cour Administrative d'Appel de Nancy
../data/raw/DCA/2023/04/DCA_22DA00027_20230413.xml,../data/raw/DCA/2023/04/DCA_22DA00027_20230413.xml,False,CAA,2023,4,22DA00027,80%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :La société par actions simplifiée (SAS) ACH Consulting Evenements a demandé au tribunal administratif d'Amiens de prononcer la décharge, en droits et pénalités, des cotisations supplémentaires d'impôt sur les sociétés auxquelles elle a été assujettie au titre des exercices clos en 2013, 2014 et 2015.",True," La société par actions simplifiée (SAS) ACH Consulting Evenements, dont le siège est situé à Soissons (Aisne), a pour objet social l'organisation de toutes activités liées au sport, à la découverte de la nature, au tourisme et à la culture, et la réalisation de diverses prestations, telles l'étude, l'initiation à la pratique de sports, la recherche de produits dérivés ou encore le transport s'y rapportant. Elle a fait l'objet, du 4 octobre 2016 au 28 mars 2017, d'une vérification de comptabilité portant sur la période allant du 1er janvier 2013 au 31 décembre 2015.",P.M.,société,P.M.,société,P.M.,Satisfaction totale,59,Cour administrative d'appel de Douai
../data/raw/DCA/2023/04/DCA_20MA03732_20230413.xml,../data/raw/DCA/2023/04/DCA_20MA03732_20230413.xml,False,CAA,2023,4,20MA03732,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. A B a demandé au tribunal administratif de Marseille de prononcer la décharge, en droits et majorations, des cotisations supplémentaires d'impôt sur le revenu et de prélèvements sociaux auxquelles il a été assujetti au titre de l'année 2014.",True," La société civile immobilière (SCI) Le Gaudre, devenue la SCI La Gebrine en 2015, a fait l'objet d'un contrôle sur pièces à l'issue duquel une proposition de rectification du 12 septembre 2017 lui a été adressée, remettant en cause l'exonération de la plus-value réalisée au titre de la cession le 24 octobre 2014 d'une maison d'habitation située 1, avenue Jean de Servières à Saint-Rémy de Provence. En conséquence de ce contrôle, une proposition de rectification du 21 mars 2018 a été notifiée à M.",P.P.,M. A,P.M.,société,P.M.,Satisfaction partielle,13,Cour administrative d'appel de Marseille
../data/raw/DCA/2023/04/DCA_21LY01452_20230427.xml,../data/raw/DCA/2023/04/DCA_21LY01452_20230427.xml,False,CAA,2023,4,21LY01452,40%,fiscal,True,"Vu la procédure suivante :Procédure contentieuse antérieureLa SARL Caméléon a demandé au tribunal administratif de Grenoble de prononcer la décharge partielle des rappels de taxe sur la valeur ajoutée mis à sa charge au titre de la période du 1er janvier 2013 au 31 décembre 2015 ainsi que des majorations correspondantes, subsidiairement, d'enjoindre à l'administration fiscale de produire les coefficients de déduction de taxe sur la valeur ajoutée des sociétés MMA Iard, Covéa Risks, Gie La Mondiale, la Banque Postale, Crédit Agricole des Savoies, Saxo Bank, Generali, Crédit Agricole Charente-Maritime, Banque Laydernier et celui du ministère de la justice et de la décharger des rappels de taxe sur la valeur ajoutée à hauteur de la différence entre les suppléments de taxe sur la valeur ajoutée notifiés et le produit des factures émises à l'attention des opérateurs concernés et leurs coefficients de déduction respectifs.",True," La SARL Caméléon, dont le siège est à Morzine (Haute-Savoie) et qui exerçait une activité d'agence de voyage pour laquelle elle disposait d'une licence, a fait l'objet d'une vérification de comptabilité portant sur la période du 1er janvier 2013 au 31 décembre 2015, à l'issue de laquelle l'administration, constatant que la société n'avait déclaré et reversé au Trésor que la taxe calculée sur la marge bénéficiaire conformément au régime particulier de taxe sur la valeur ajoutée prévu au e du 1 de l'article 266 du code général des impôts alors que la plupart des factures de prestations d'agence de voyage délivrées faisaient mention d'un montant hors taxe et d'une taxe calculée sur le prix de vente total, a rappelé, sur le fondement du 3 de l'article 283 du code général des impôts, la taxe sur la valeur ajoutée mentionnée sur ces factures. La SARL Caméléon relève appel du jugement du 5 mars 2021 par lequel le tribunal administratif de Grenoble a rejeté sa demande de décharge de ces droits de taxe sur la valeur ajoutée qui lui ont été réclamés à ce titre et des pénalités correspondantes.",P.M.,société,P.M.,société,P.M.,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON
../data/raw/DCA/2023/04/DCA_21DA02052_20230413.xml,../data/raw/DCA/2023/04/DCA_21DA02052_20230413.xml,False,CAA,2023,4,21DA02052,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. A B a demandé au tribunal administratif de Lille de prononcer la décharge, en droits et pénalités, de la cotisation supplémentaire d'impôt sur le revenu à laquelle son foyer fiscal a été assujetti au titre de l'année 2015 et des cotisations supplémentaires de prélèvements sociaux auxquelles son foyer fiscal a été assujetti au titre des années 2014 et 2015, d'autre part, de prescrire la restitution des sommes acquittées à ce titre.",True," M. A B était, jusqu'au 2 juin 2016, le dirigeant et l'associé de la société par actions simplifiée unipersonnelle (SASU) EGMC, qui exerçait ses activités dans le secteur du bâtiment et dont le siège social, fixé à Cambrai (Nord) jusqu'au 2 juin 2016, a été transféré, depuis lors, à Pantin (Seine-Saint-Denis).",P.P.,M. A,P.M.,société,P.M.,Rejet,59,Cour administrative d'appel de Douai
../data/raw/DCA/2023/04/DCA_21PA05030_20230412.xml,../data/raw/DCA/2023/04/DCA_21PA05030_20230412.xml,False,CAA,2023,4,21PA05030,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :Par deux requêtes distinctes, la société civile immobilière (SCI) GPI et M. C B ont respectivement demandé au tribunal administratif de Paris de prononcer la décharge, en droits et pénalités, des cotisations supplémentaires d'impôt sur les sociétés mises à la charge de la SCI GPI au titre de l'exercice clos en 2013 et de prononcer la décharge, en droits et pénalités, des cotisations supplémentaires d'impôt sur le revenu et de prélèvements sociaux mises à la charge de M. B au titre de l'année 2013. ",True," M. B est le gérant et l'associé majoritaire de la société civile immobilière (SCI) GPI, laquelle a fait l'objet d'une vérification de comptabilité au titre de la période allant du 1er janvier 2012 au 31 décembre 2013, à l'issue de laquelle des rehaussements en matière d'impôt sur les sociétés lui ont été notifiés.",P.M.,société,P.M.,société,P.M.,Rejet,75,Cour administrative d'appel de Paris
../data/raw/DCA/2023/04/DCA_22LY02876_20230406.xml,../data/raw/DCA/2023/04/DCA_22LY02876_20230406.xml,False,CAA,2023,4,22LY02876,40%,fiscal,True,"Vu la procédure suivante :Procédure contentieuse antérieureLa SCI Vae Homini Injusto (VHI) a demandé au tribunal administratif de Lyon de prononcer la décharge, en droits et pénalités, des cotisations d'impôt sur les sociétés auxquelles elle a été assujettie au titre des exercices clos le 31 décembre 2006 et le 31 décembre 2007 ainsi que des pénalités afférentes aux rappels de taxe sur la valeur ajoutée qui lui ont été réclamés au titre de la période du 1er janvier 2005 au 31 décembre 2007. ",True," La SCI Vae Homini Injusto (VHI), qui s'était placée sous le régime d'imposition de l'article 8 du code général des impôts et avait déclarés des revenus fonciers au titre des années 2006 et 2007, a fait l'objet d'une vérification de comptabilité sur place portant sur la période du 1er janvier 2005 au 31 décembre 2007 à la suite de laquelle l'administration, estimant qu'elle se livrait à une activité commerciale au sens de l'article 34 du code général des impôts la rendant passible de l'impôt sur les sociétés, l'a assujettie à l'impôt sur les sociétés au titre des exercices clos en 2006 et 2007 et a procédé à des rappels de taxe sur la valeur ajoutée de la période du 1er janvier 2005 au 31 décembre 2007. Par un jugement du 5 février 2019, le tribunal administratif de Lyon a rejeté la demande de la SCI VHI tendant à la décharge de ces impositions et des majorations dont elles ont été assorties.",P.M.,société,P.M.,société,P.M.,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON
../data/raw/DCA/2023/04/DCA_21DA02714_20230413.xml,../data/raw/DCA/2023/04/DCA_21DA02714_20230413.xml,False,CAA,2023,4,21DA02714,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. A B a demandé au tribunal administratif de Lille de prononcer la décharge, en droits et pénalités, des cotisations supplémentaires d'impôt sur le revenu auxquelles il a été assujetti au titre des années 2005, 2006 et 2007 ainsi que des rappels de taxe sur la valeur ajoutée mis à sa charge au titre de la période du 1er février 2004 au 31 janvier 2007.",True," M. B qui exploitait, dans le cadre d'une entreprise individuelle, deux établissements de restauration rapide à emporter à La Gorgue et à Merville, dans le département du Nord, a fait l'objet d'une vérification de comptabilité portant sur la période allant du 1er février 2004 au 31 janvier 2007.",P.P.,M. A,P.M.,entreprise,P.M.,Rejet,59,Cour administrative d'appel de Douai
../data/raw/DCA/2023/04/DCA_21MA01753_20230413.xml,../data/raw/DCA/2023/04/DCA_21MA01753_20230413.xml,False,CAA,2023,4,21MA01753,80%,plein contentieux,True,Vu la procédure suivante : Procédure contentieuse antérieure :La société par actions simplifiée (SAS) Infocom France a demandé au tribunal administratif de Marseille de prononcer la décharge des cotisations de taxe sur les véhicules de sociétés auxquelles elle a été assujettie au titre des années 2013 à 2015 ainsi que des pénalités et intérêts de retard correspondants.,True," A l'issue de deux vérifications de comptabilité portant respectivement sur les périodes du 1er janvier 2013 au 31 décembre 2014 et du 1er janvier 2015 au 31 décembre 2015, la SAS Infocom France a été assujettie notamment à des cotisations de taxe sur les véhicules sur les sociétés au titre de l'ensemble des périodes vérifiées. Elle relève appel du jugement du 12 mars 2021 par lequel le tribunal administratif de Marseille a rejeté sa demande tendant à la décharge de ces cotisations.",P.M.,société,P.M.,société,P.M.,Rejet,13,Cour administrative d'appel de Marseille
../data/raw/DCA/2023/04/DCA_20PA02160_20230421.xml,../data/raw/DCA/2023/04/DCA_20PA02160_20230421.xml,False,CAA,2023,4,20PA02160,40%,plein contentieux,True,"Vu la procédure suivante : Procédure contentieuse antérieure :M. A C, puis, à la suite de son décès survenu le 19 février 2019, sa succession, ont demandé au tribunal administratif de Paris la décharge des cotisations supplémentaires d'impôt sur le revenu et de contributions sociales mises à sa charge au titre des années 2010 et 2011, ainsi que des pénalités correspondantes et des amendes fiscales mises à sa charge.",True," L'administration fiscale a procédé, d'une part, à un examen contradictoire de la situation fiscale personnelle de M. C, et d'autre part, à la vérification de comptabilité de ses activités de créateur, styliste de mode, photographe de mode et de publicité, designer, décorateur d'intérieur, mannequin et artiste photographe.",P.P.,M. A,P.P.,M. C,P.P.,Rejet,75,Cour administrative d'appel de Paris
../data/raw/DCA/2023/04/DCA_21BX01366_20230411.xml,../data/raw/DCA/2023/04/DCA_21BX01366_20230411.xml,False,CAA,2023,4,21BX01366,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :La société par actions simplifiée (SAS) GE O2 Terres à projets a demandé au tribunal administratif de Poitiers de prononcer la décharge des cotisations supplémentaires d'impôt sur les sociétés mises à sa charge au titre des exercices clos les 30 juin 2012, 2013 et 2014 pour un montant de 150 792 euros, ainsi que des rappels de taxe sur la valeur ajoutée qui lui ont été réclamés au titre de la période du 1er juillet 2013 au 30 juin 2014, pour un montant de 9 062 euros.",True," La société par actions simplifiée (SAS) GE O2 Terres à projets, qui exerce une activité de prospection et de ventes de terrains à bâtir, a fait, pour la période du 1er juillet 2011 au 30 juin 2014, l'objet d'une vérification de comptabilité à l'issue de laquelle l'administration a remis en cause la déductibilité du résultat imposable des frais de déplacement sous forme de remboursement d'indemnités kilométriques de deux associés, M. C et M.",P.M.,société,P.M.,société,P.M.,Rejet,33,Cour administrative d'appel de Bordeaux
../data/raw/DCA/2023/04/DCA_20MA03721_20230413.xml,../data/raw/DCA/2023/04/DCA_20MA03721_20230413.xml,False,CAA,2023,4,20MA03721,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :M. C A a demandé au tribunal administratif de Marseille de prononcer la décharge des cotisations supplémentaires d'impôt sur le revenu et de contributions sociales auxquelles le foyer fiscal qu'il formait avec son épouse a été assujetti au titre des années 2010, 2011 et 2012, ainsi que des pénalités correspondantes.",True," M. et Mme A ont fait l'objet d'un examen contradictoire de leur situation fiscale personnelle au titre des années 2010, 2011 et 2012, à l'issue duquel l'administration les a assujettis à des cotisations supplémentaires d'impôt sur le revenu et de prélèvements sociaux au titre des trois années considérées, résultant de rehaussements correspondant à des revenus distribués par la SARL CS Aviation et de la taxation d'office de revenus d'origine indéterminée.",P.P.,M. C,P.M.,SA,P.M.,Rejet,13,Cour administrative d'appel de Marseille
../data/raw/DCA/2023/04/DCA_21VE01286_20230413.xml,../data/raw/DCA/2023/04/DCA_21VE01286_20230413.xml,False,CAA,2023,4,21VE01286,40%,plein contentieux,True,"Vu la procédure suivante :Procédure contentieuse antérieure :La société à responsabilité limitée (SARL) Inter Gold Import a demandé au tribunal administratif de Cergy-Pontoise la décharge, en droits et pénalités, de la cotisation supplémentaire d'impôt sur les sociétés à laquelle elle a été assujettie au titre de l'exercice clos en 2012, des rappels de taxe sur la valeur ajoutée qui lui ont été réclamés pour la période du 1er janvier 2012 au 31 décembre 2012, des rappels de taxe spéciale sur les huiles destinées à l'alimentation humaine qui lui ont été réclamés pour la période du 1er janvier 2011 au 31 décembre 2012, ainsi que celles des amendes qui lui ont été infligées sur le fondement de l'article 1737 du code général des impôts.",True," La SARL Inter Gold Import, qui exerce une activité de vente en gros de produits alimentaires, a fait l'objet d'une vérification de comptabilité portant sur la période du 1er janvier 2011 au 31 décembre 2012 à l'issue de laquelle l'administration fiscale, après avoir rejeté la comptabilité présentée, a procédé à une reconstitution de ses résultats. En conséquence, elle lui a notifié, selon la procédure de taxation d'office, des suppléments de cotisation sur la valeur ajoutée des entreprises, des rappels de taxe sur la valeur ajoutée et de taxe spéciale sur les huiles destinées à l'alimentation humaine pour la période du 1er janvier 2011 au 31 décembre 2012 et, selon la procédure contradictoire, des cotisations supplémentaires d'impôt sur les sociétés au titre des exercices clos en 2011 et 2012.",P.M.,société,P.M.,société,P.M.,Rejet,78,Cour administrative d'appel de Versailles
../data/raw/DCA/2023/04/DCA_21LY03454_20230406.xml,../data/raw/DCA/2023/04/DCA_21LY03454_20230406.xml,False,CAA,2023,4,21LY03454,40%,fiscal,True,"Vu la procédure suivante :Procédure contentieuse antérieureM. A C a demandé au tribunal administratif de Grenoble de prononcer la décharge des cotisations supplémentaires d'impôt sur le revenu et de contributions sociales auxquelles il a été assujetti au titre des années 2011, 2012 et 2013 et des pénalités correspondantes.",True," A la suite d'une vérification de comptabilité de la SCI Les Moulins dont M. C était le gérant et détenait un tiers des parts, celui-ci a été assujetti, au titre des années 2011 à 2013, à des compléments d'impôt sur le revenu résultant de l'imposition entre ses mains de revenus distribués imposés dans la catégorie des revenus de capitaux mobiliers ainsi qu'à des cotisations de contributions sociales.",P.P.,M. A,P.M.,SC,P.M.,Rejet,69,COUR ADMINISTRATIVE D'APPEL DE LYON
